current_living_arrangement,individual_lives_with,individual_age,gender,marital_status,househead_employment_status,individual_employment_status,PLWD,PLHIV,female_sex_worker,IDP,drug_user,out_of_school_child,household_help,child_apprentice,orphans,vul_cat_if_applicable,other_vulnerability,educational_status,vulnerability_target
1,1,10.0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,2,19.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3,3,24.0,0,1,-1,2,0,1,0,0,0,0,0,0,0,0,0,4,0
3,2,18.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2,1,11.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,2,22.0,1,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,0,28.0,0,1,-1,1,0,0,0,0,0,0,0,0,0,1,0,2,0
2,1,16.0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,2,0
1,1,4.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,15.0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,30.0,1,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,2,0
2,1,16.0,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2,1,15.0,1,-1,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0
2,1,7.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,56.0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2,1,15.0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,2,1
0,0,21.0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,3,0
3,3,53.0,0,1,-1,2,0,0,0,0,0,0,0,0,0,1,0,2,0
3,3,34.0,0,1,-1,1,0,0,0,0,0,0,0,0,0,1,0,2,0
1,1,6.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,35.0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1,6.0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,43.0,0,2,-1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
3,3,31.0,0,1,-1,1,0,0,0,0,0,0,0,0,0,1,0,4,0
2,1,9.0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,1,0,1,1
2,1,19.0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2,1,5.0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,1,1.0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2,1,10.0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,1
2,1,9.0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,14.0,0,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,34.0,1,1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,4,0
3,2,23.0,1,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1,1,6.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,13.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3,3,47.0,0,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,2,0
2,1,16.0,0,-1,-1,2,0,0,0,0,0,0,1,0,0,0,0,2,0
3,2,20.0,1,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
-1,-1,33.0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0
2,1,13.0,0,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,2,1
2,1,6.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,37.0,0,2,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0
3,1,18.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,0,26.0,1,0,-1,1,0,0,0,0,1,0,0,0,0,0,0,4,0
-1,-1,28.0,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
-1,-1,26.0,0,1,-1,1,0,0,0,0,0,0,0,0,0,1,0,2,0
0,0,33.0,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,2,0
3,3,46.0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,2,0
0,0,30.0,0,2,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,1
2,1,14.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3,2,19.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2,2,12.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,15.0,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,30.0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,-1,0
3,3,21.0,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,17.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2,1,17.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3,3,22.0,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,1.0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3,35.0,0,1,-1,1,0,0,0,0,0,0,0,0,0,1,0,2,0
2,1,11.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,13.0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0
2,1,7.0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3,26.0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,2,0
3,1,1.0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,23.0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,3,1
0,0,20.0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,13.0,0,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,1
3,3,47.0,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
-1,2,34.0,0,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,2,0
-1,-1,45.0,0,1,-1,1,0,0,0,0,0,0,0,0,0,1,0,2,0
3,3,34.0,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,2,0
2,1,34.0,0,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,-1,0
2,1,8.0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,1
2,1,12.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,2.0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3,1,2.0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3,3,28.0,0,1,-1,2,0,0,0,0,0,0,0,0,0,1,0,4,0
1,1,5.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,25.0,1,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1,8.0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,1
3,3,35.0,0,1,-1,1,0,0,0,0,0,0,0,0,0,1,0,2,0
2,1,9.0,1,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,16.0,0,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,2,1
1,1,6.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,40.0,0,2,-1,2,0,0,0,0,0,0,0,0,0,1,0,4,0
3,3,23.0,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-1,-1,19.0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2,1,2.0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,3.0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,1
2,1,13.0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,17.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,34.0,1,1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,-1,0
0,0,20.0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,20.0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,20.0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,1
0,0,23.0,0,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,4,0
3,3,25.0,1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,2,0
3,1,1.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
2,1,11.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,9.0,1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0
-1,2,15.0,0,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,2,0
2,1,4.0,0,-1,0,-1,1,0,0,0,0,1,0,0,0,0,0,2,1
-1,2,21.0,0,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,40.0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2,1,35.0,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,3,43.0,0,1,-1,1,0,0,0,0,0,0,0,0,0,1,0,-1,0
3,2,2.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
2,1,10.0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,1
0,0,19.0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,1
2,1,10.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,39.0,0,1,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
-1,-1,55.0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,3,0
2,1,5.0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,2,19.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2,1,16.0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3,3,26.0,1,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3,3,39.0,0,1,-1,1,0,0,0,0,0,0,0,0,0,1,0,4,0
-1,2,38.0,1,1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0
0,0,49.0,0,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,2,0
-1,-1,32.0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0
-1,-1,29.0,0,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,2,0
2,1,10.0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,1
2,1,25.0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,1,0,2,0
2,1,16.0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-1,-1,29.0,0,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,2,0
2,1,19.0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,2,0
2,1,12.0,0,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,1
2,1,19.0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2,1,8.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3,3,22.0,0,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,1,0
-1,2,25.0,0,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,36.0,0,2,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0
2,1,16.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
2,1,13.0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,1
-1,2,25.0,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,2,0
1,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,14.0,0,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,2,1
1,1,8.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,38.0,0,2,-1,2,0,0,0,0,0,0,0,0,0,1,0,3,0
2,1,4.0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,19.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0
-1,2,30.0,0,1,-1,-1,0,0,0,0,0,0,1,0,0,0,0,1,0
3,2,7.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
3,3,29.0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,2,0
3,1,3.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2,2,16.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,2.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,23.0,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,3,17.0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,4.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,48.0,0,1,-1,2,0,0,0,0,0,0,0,0,0,0,0,4,0
2,1,2.0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3,2,24.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3,3,29.0,1,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,-1,0
0,0,64.0,1,2,-1,1,0,0,0,0,0,0,0,0,0,1,0,2,0
3,2,24.0,1,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3,3,30.0,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,40.0,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,14.0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,2,0
-1,-1,37.0,0,1,-1,2,0,0,0,0,0,0,0,0,0,1,0,-1,0
3,1,14.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
-1,-1,18.0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,1
2,1,23.0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0
2,1,10.0,0,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,1
3,3,24.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0
2,1,9.0,0,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,1
3,3,41.0,0,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,2,0
1,1,8.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,13.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,1.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
2,1,3.0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-1,-1,36.0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0
-1,-1,43.0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,2,0
0,0,35.0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0
3,1,1.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
3,3,20.0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0
-1,-1,35.0,0,1,-1,2,0,0,0,0,0,0,0,0,0,1,0,4,0
3,3,48.0,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,2,0
-1,-1,30.0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
3,3,27.0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,-1,0
2,1,13.0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,1
3,3,31.0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,27.0,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2,1,17.0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0
2,1,28.0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1,8.0,1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,1.0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,10.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1,-1,23.0,0,1,-1,1,0,0,0,0,0,0,0,0,0,1,0,2,0
2,1,20.0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,2,0
-1,2,17.0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,22.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3,1,7.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,0,19.0,0,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,2,1
-1,2,20.0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,2,1
-1,-1,36.0,0,1,-1,2,0,0,0,0,0,0,0,0,0,1,0,3,0
2,1,7.0,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,2,7.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2,1,7.0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,9.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,22.0,0,0,-1,2,0,0,0,0,0,0,0,0,0,1,0,2,0
2,2,13.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,21.0,0,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3,3,35.0,0,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,2,0
3,3,30.0,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,2,0
-1,2,27.0,1,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,2,0
0,0,30.0,1,1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,2,0
2,1,8.0,1,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2,18.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2,1,11.0,0,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,1
3,3,35.0,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,3,31.0,0,1,-1,2,0,0,0,0,0,0,0,0,0,0,0,4,0
2,1,15.0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,2,1
3,3,26.0,1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,3,0
2,1,14.0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,1
1,1,8.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1,2,41.0,1,2,-1,2,0,0,0,0,0,0,0,0,0,1,0,4,0
3,3,42.0,1,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,2,0
3,3,39.0,0,1,-1,1,0,0,0,0,0,0,0,0,0,1,0,4,0
-1,-1,35.0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0
2,1,30.0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,2,0
2,1,17.0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,1
3,3,55.0,0,1,-1,2,0,0,0,0,0,0,0,0,0,1,0,2,0
2,1,5.0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,16.0,0,0,2,-1,0,0,0,1,0,0,0,0,0,0,0,2,1
3,3,57.0,1,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,2,0
3,3,32.0,0,1,-1,1,0,0,0,0,0,0,0,0,0,1,0,2,0
3,3,35.0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2,1,5.0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,1
-1,-1,18.0,1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,-1,0
3,1,2.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
2,1,15.0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,1
2,1,8.0,1,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0
3,2,21.0,1,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2,1,16.0,0,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,2,1
2,1,17.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
0,0,23.0,0,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,-1,0
2,1,1.0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,17.0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,2,1
2,1,6.0,1,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,15.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2,1,9.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,46.0,1,2,0,2,0,0,0,0,0,0,0,0,0,1,0,4,0
-1,2,23.0,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,15.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-1,-1,44.0,0,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,2,0
-1,2,40.0,0,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-1,-1,44.0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0
3,1,1.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
2,1,15.0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,1
3,2,20.0,1,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
-1,2,14.0,0,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,2,1
0,0,23.0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,1
2,1,29.0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,2,0
3,3,41.0,1,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2,1,6.0,0,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1
-1,-1,53.0,1,1,-1,1,0,0,0,0,0,0,0,0,0,1,0,-1,0
-1,2,31.0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,-1,0
0,0,23.0,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,2,0
-1,-1,27.0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,2,0
3,1,5.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
-1,2,36.0,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
-1,-1,52.0,1,1,-1,2,1,0,0,0,0,0,0,0,0,0,0,2,0
3,2,4.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
-1,2,13.0,0,-1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1
0,0,40.0,0,1,-1,1,0,0,0,0,0,0,0,0,0,1,0,-1,0
0,0,25.0,1,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,2,0
1,1,10.0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1,2,38.0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0
2,1,16.0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,6.0,0,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,1
2,1,13.0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3,32.0,1,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2,1,12.0,0,-1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2,1,9.0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1
-1,2,28.0,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,25.0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,1,0,4,0
2,1,12.0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,1
3,3,44.0,0,1,-1,2,0,0,0,0,0,0,0,0,0,1,0,4,0
3,3,29.0,0,1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,-1,0
-1,-1,38.0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0
2,1,15.0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,1
0,0,37.0,0,0,-1,2,0,0,0,0,0,0,0,0,0,1,0,4,0
3,3,30.0,0,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,2,0
-1,-1,49.0,1,1,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2,1,4.0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,26.0,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,12.0,0,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,-1,1
2,1,1.0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,11.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2,1,20.0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0
2,1,12.0,0,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,1
-1,2,43.0,0,3,-1,1,0,1,0,0,0,0,0,0,0,0,0,2,0
2,1,9.0,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,35.0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0
2,1,26.0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,1,0,2,0
1,1,6.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,40.0,1,1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,1,0
3,3,19.0,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,7.0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,1
3,2,20.0,1,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2,1,13.0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,2,1
0,0,50.0,0,1,-1,1,0,0,0,0,0,0,1,0,0,0,0,4,0
3,3,28.0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0
2,1,16.0,0,-1,2,0,0,0,0,0,0,0,0,0,0,1,0,2,1
2,1,6.0,0,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,1
2,1,2.0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,6.0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,16.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3,3,27.0,0,0,-1,1,0,0,1,0,0,0,0,0,0,0,0,2,0
3,1,12.0,0,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
